lead_id,user_id,continent,country_name,country_code,state_or_province_name,state_code,postal_code,latitude,longitude
2110,fb1ddd79-b157-4d6b-aea7-c3e44041fb30,Oceania,Australia,AUS,Western Australia,WA,6468,-33.8688,151.2093
2111,84895074-4ec5-450f-995a-892556454d09,North America,United States,USA,California,CA,94755,37.7749,-122.4194
2112,514b4ba0-100c-4dd6-96fc-79493d956400,North America,United States,USA,Ohio,OH,44226,40.7128,-74.006
2113,1da59317-b1fe-424b-984c-d079785a4f52,North America,United States,USA,Texas,TX,70891,40.7128,-74.006
2114,e8d85f67-a6ac-4ea5-8357-371585d9f07a,Oceania,Australia,AUS,Western Australia,WA,6714,-33.8688,151.2093
2115,78c56fe5-4776-474e-a3fa-444472bc71f5,North America,United States,USA,Florida,FL,34085,40.7128,-74.006
2116,d85093ab-ede0-49d8-b309-74408e43f3e4,Oceania,Australia,AUS,Western Australia,WA,6643,-33.8688,151.2093
2117,447b21de-874a-4047-960d-a1eb27161f83,Asia,Japan,JPN,Hyogo,28,6235881,35.6762,139.6503
2118,46f08eb0-4e5b-4a23-bbae-8e4bc0343f22,Oceania,Australia,AUS,Queensland,QLD,4713,-33.8688,151.2093
2119,32a78a76-85c9-48f9-bbbf-732a98852f99,Asia,Japan,JPN,Fukuoka,40,8777629,35.6762,139.6503
2120,9c5116fb-5cd9-42b5-ad4c-2c16d0082057,Oceania,Australia,AUS,Australian Capital Territory,ACT,2110,-33.8688,151.2093
2121,8b8fb3ff-8cc1-4dbd-93dd-42107f083699,Asia,Japan,JPN,Aichi,23,4981278,35.6762,139.6503
2122,1f42d4bf-1950-468a-8868-ece374b7f9f9,Asia,Japan,JPN,Chiba,12,2809309,35.6762,139.6503
2123,e24402fd-6b2a-4bc4-a884-7c8f14af6508,North America,United States,USA,New York,NY,19948,40.7128,-74.006
2124,0481dd1e-4565-4e68-ae6c-7da6fba63090,Asia,Japan,JPN,Aichi,23,4564402,35.6762,139.6503
2125,6d3fe96a-f9e8-4d87-88ae-2e1c2cc3d082,North America,United States,USA,California,CA,90526,37.7749,-122.4194
2126,aee78142-810e-44fd-a0ef-44683abd156c,Asia,Japan,JPN,Fukuoka,40,8784575,35.6762,139.6503
2127,7482ed5d-e0d4-4a82-a72a-6a53f5fb390b,North America,United States,USA,Colorado,CO,88060,40.7128,-74.006
2128,83cd2707-62d8-4be5-8b15-496d69ffa7ea,North America,United States,USA,Ohio,OH,49071,40.7128,-74.006
2129,b216e0e7-6c8b-41fb-b58d-7637bcefcdb0,Oceania,Australia,AUS,Queensland,QLD,4498,-33.8688,151.2093
2130,d702f128-7af0-421c-87cf-4e3bd705eb1f,Asia,Japan,JPN,Osaka,27,5783656,34.6937,135.5023
2131,3df51be2-6460-4f97-baab-f9e3a34ccea6,North America,United States,USA,Ohio,OH,49347,40.7128,-74.006
2132,eae08bf2-65b2-4881-9747-7d6c9a4c7c46,North America,United States,USA,North Carolina,NC,20492,40.7128,-74.006
2133,ed783418-7d51-44a0-a5cd-3a5e4fdcd62a,North America,United States,USA,Illinois,IL,68448,40.7128,-74.006
2134,f896b45b-0ee9-464b-ae87-5c9842fc835d,Asia,Japan,JPN,Osaka,27,5424818,34.6937,135.5023
2135,af3c5c67-09f7-4466-a044-526d10f99dc5,North America,United States,USA,Washington,WA,98270,40.7128,-74.006
2136,ffbe65f7-c0f8-4056-8985-22b33ff127fb,Oceania,Australia,AUS,Queensland,QLD,4984,-33.8688,151.2093
2137,b217cfa8-27fe-4ed7-9dfb-95243afd5e86,Oceania,Australia,AUS,South Australia,SA,5440,-33.8688,151.2093
2138,9028029a-7e50-435a-892b-e74d3dcba4d8,North America,United States,USA,Florida,FL,39444,40.7128,-74.006
2139,a9e5f70d-ca62-4081-be3f-79c3a0c64b44,Oceania,Australia,AUS,Tasmania,TAS,7030,-33.8688,151.2093
2140,eb398481-5ade-4290-bf82-30494976c4c3,North America,United States,USA,Georgia,GA,31225,40.7128,-74.006
2141,1abb66fc-5a79-4f72-b414-34fcb12b115b,North America,United States,USA,Washington,WA,98091,40.7128,-74.006
2142,70c20d41-270f-44d5-aa93-d65425121656,Oceania,Australia,AUS,Western Australia,WA,6377,-33.8688,151.2093
2143,4ad39608-8831-4803-962d-b6b658e58ce5,Oceania,Australia,AUS,Tasmania,TAS,7732,-33.8688,151.2093
2144,dd1468c9-d468-48ae-bdc0-63fda50073b7,Oceania,Australia,AUS,Northern Territory,NT,0291,-33.8688,151.2093
2145,1420184f-5d97-4f59-9ec8-2b904c625ed0,Oceania,Australia,AUS,South Australia,SA,5199,-33.8688,151.2093
2146,812d8dc2-5137-4b28-97f6-618fe7ca89ef,Asia,Japan,JPN,Tokyo,13,1559024,35.6762,139.6503
2147,6a43ea00-4bd1-4f3a-af3e-c5a79c0203d2,Asia,Japan,JPN,Osaka,27,5725666,34.6937,135.5023
2148,45fb29fe-6f47-4833-9c85-8317096ad7fe,Oceania,Australia,AUS,Australian Capital Territory,ACT,2891,-33.8688,151.2093
2149,a5f16fd1-9b58-4bb2-a40b-48161672b4fb,North America,United States,USA,Illinois,IL,66192,40.7128,-74.006
2150,b5b6c09e-9e70-4e68-b10c-99d8f78e34ef,Asia,Japan,JPN,Chiba,12,2518624,35.6762,139.6503
2151,b3f74100-9314-4b78-87af-bce4434b138f,North America,United States,USA,North Carolina,NC,25877,40.7128,-74.006
2152,4d0ca501-d295-4f0b-bac7-d803c91245b0,Oceania,Australia,AUS,Northern Territory,NT,0577,-33.8688,151.2093
2153,5629b0ff-8bb6-47e2-9e2a-ab310b12a669,North America,United States,USA,Massachusetts,MA,05967,40.7128,-74.006
2154,ab969041-4e30-42a7-bec7-df3996583638,Oceania,Australia,AUS,Northern Territory,NT,0934,-33.8688,151.2093
2155,f3f99731-d166-446e-9d70-e6846b077620,Asia,Japan,JPN,Osaka,27,5785215,34.6937,135.5023
2156,cf98aba7-67d2-4531-9926-27ac47302f04,Oceania,Australia,AUS,New South Wales,NSW,2144,-33.8688,151.2093
2157,f0d81811-1300-42d4-94b1-7987a1f7876a,North America,United States,USA,Colorado,CO,82545,40.7128,-74.006
2158,a06cadae-5ff6-4de3-9cde-a84c44d8f603,North America,United States,USA,Massachusetts,MA,05225,40.7128,-74.006
2159,a7eafc95-7bff-4f18-8f19-e2c1331de930,North America,United States,USA,Illinois,IL,65661,40.7128,-74.006
2160,4f8bf0c4-33c0-4828-b44e-870bb0bf1bb6,Asia,Japan,JPN,Tokyo,13,1745251,35.6762,139.6503
2161,dfcc080d-df98-45a3-bb07-77e4b8941d73,North America,United States,USA,California,CA,92408,37.7749,-122.4194
2162,891234bf-0a3b-4863-b137-feef3de15ea5,Asia,Japan,JPN,Kanagawa,14,2260716,35.6762,139.6503
2163,4fe3d573-2907-4e8a-9606-30318f08d7d2,Oceania,Australia,AUS,Victoria,VIC,3562,-33.8688,151.2093
2164,d3e97e34-4167-4d6b-a2e6-db142b5148a9,Asia,Japan,JPN,Fukuoka,40,8725513,35.6762,139.6503
2165,429b5bcc-11b7-4849-9ef4-f70929e8e39c,Asia,Japan,JPN,Hokkaido,01,0191359,35.6762,139.6503
2166,dd351460-d741-4e23-a4e5-d5eac9e7a1cf,Oceania,Australia,AUS,South Australia,SA,5338,-33.8688,151.2093
2167,3a2c811f-ffa2-4294-88bf-cd78b8f2e1ea,North America,United States,USA,Ohio,OH,46631,40.7128,-74.006
2168,d476fd63-f494-43dc-80b7-c056a0d1dde9,North America,United States,USA,North Carolina,NC,28889,40.7128,-74.006
2169,faeeedf8-c200-447d-bcbc-7e44ae2d599c,North America,United States,USA,Pennsylvania,PA,10358,40.7128,-74.006
2170,5e43b0b3-df43-4347-972e-cb2f7479c85a,North America,United States,USA,Washington,WA,98954,40.7128,-74.006
2171,dde226a0-cf71-4cc4-93b9-2364d15ef7a2,Asia,Japan,JPN,Tokyo,13,1969359,35.6762,139.6503
2172,9c67eba9-dd1e-4278-b450-d65a09535027,Asia,Japan,JPN,Hokkaido,01,0427618,35.6762,139.6503
2173,f20cec75-c421-4de1-aa47-0d4d56abe918,Asia,Japan,JPN,Chiba,12,2607873,35.6762,139.6503
2174,1ab6b482-205c-4b28-9628-38faac3cdbba,North America,United States,USA,Ohio,OH,48234,40.7128,-74.006
2175,f1c3f354-f4e3-4cab-8b21-dc65d054d6fc,Oceania,Australia,AUS,Queensland,QLD,4333,-33.8688,151.2093
2176,663f2c7f-c82a-4295-9bad-d68a1810bad4,North America,United States,USA,Pennsylvania,PA,14496,40.7128,-74.006
2177,7349b31e-0609-490e-a9d5-51ecd71f3580,North America,United States,USA,Illinois,IL,60450,40.7128,-74.006
2178,335df74e-d5f3-4a49-83e3-c00382efa4a0,Asia,Japan,JPN,Kanagawa,14,2905127,35.6762,139.6503
2179,e3b168b4-c951-431d-9173-5c6b04a03a2c,Asia,Japan,JPN,Kyoto,26,6341361,35.6762,139.6503
2180,30f115e5-4407-43e2-8dd4-1e66b9a76b8d,North America,United States,USA,Washington,WA,98174,40.7128,-74.006
2181,3d2375dc-8a7f-42a7-bd67-d1ab607c88c1,Asia,Japan,JPN,Hyogo,28,6936343,35.6762,139.6503
2182,a367ff75-a405-4884-b32b-3161456b1d7e,North America,United States,USA,Washington,WA,98723,40.7128,-74.006
2183,c68907ab-7e06-4d6f-95af-b42e3dbc2e38,Asia,Japan,JPN,Hokkaido,01,0185089,35.6762,139.6503
2184,07560ab8-3d5a-4912-a10e-c287b01130f6,Asia,Japan,JPN,Kyoto,26,6009074,35.6762,139.6503
2185,9e6ee4ee-36ea-4c9e-b7be-9c53ec798a4e,Asia,Japan,JPN,Kanagawa,14,2762170,35.6762,139.6503
2186,ad11e4f6-1ffd-4247-8ae4-533dc8e62f1a,Asia,Japan,JPN,Chiba,12,2039429,35.6762,139.6503
2187,11f6a21b-d0de-4bfb-a0a5-78293574ff47,North America,United States,USA,Washington,WA,98146,40.7128,-74.006
2188,5dc6ff30-6982-410e-892c-44e2c538049b,Asia,Japan,JPN,Kanagawa,14,2471370,35.6762,139.6503
2189,596105a6-1088-4b6c-8f66-da1594d9282e,Asia,Japan,JPN,Saitama,11,3188404,35.6762,139.6503
2190,f2ad2ee7-dbfd-4b86-8621-a161da48ea80,North America,United States,USA,Texas,TX,79318,40.7128,-74.006
2191,738c1f6b-7a3b-400a-b2fa-6ddbadf25b78,Asia,Japan,JPN,Saitama,11,3059603,35.6762,139.6503
2192,653abce2-3968-4576-9ba7-03b2172355d4,North America,United States,USA,Massachusetts,MA,06151,40.7128,-74.006
2193,883c28b7-a9e3-4967-ad3e-733baac85420,Oceania,Australia,AUS,Queensland,QLD,4070,-33.8688,151.2093
2194,c7976fa0-b1e9-4130-a5dc-7d3a59c4bba9,North America,United States,USA,Illinois,IL,67767,40.7128,-74.006
2195,eec0121f-5f50-4367-b450-37e5c5c765ec,Asia,Japan,JPN,Kyoto,26,6162776,35.6762,139.6503
2196,6cc88c17-fc79-42ea-8cd6-d33b7adc8b2b,North America,United States,USA,Texas,TX,70323,40.7128,-74.006
2197,55268bd0-ef84-4ad2-a6f3-630c2b70bc6d,North America,United States,USA,Texas,TX,77001,40.7128,-74.006
2198,e6b4d3c8-5e63-4b25-b643-bf2cbd40e9f7,Asia,Japan,JPN,Osaka,27,5417085,34.6937,135.5023
2199,ab499e68-b176-457b-9c97-9cd3ce98b655,Asia,Japan,JPN,Hyogo,28,6763876,35.6762,139.6503
2200,2c094e9c-ccf8-4967-92c6-06443045a080,Asia,Japan,JPN,Kanagawa,14,2700653,35.6762,139.6503
2201,86c32666-556d-4c68-8b3b-a31f6359e53c,Oceania,Australia,AUS,Queensland,QLD,4827,-33.8688,151.2093
2202,598a3099-8139-4ac5-a841-3fd437e7d2fb,Asia,Japan,JPN,Saitama,11,3742646,35.6762,139.6503
2203,b8cb8552-7aa2-4316-a571-9d6cb409ddab,Asia,Japan,JPN,Tokyo,13,1244149,35.6762,139.6503
2204,033b887f-53b5-4b79-a8fc-50aa849fe0f3,North America,United States,USA,Florida,FL,30564,40.7128,-74.006
2205,e42990e9-d485-411d-9fcc-aab45eec69af,Oceania,Australia,AUS,Australian Capital Territory,ACT,2101,-33.8688,151.2093
2206,78bb6738-c0de-4462-9d1d-a26f9226ec67,Oceania,Australia,AUS,South Australia,SA,5910,-33.8688,151.2093
2207,e94c829a-b930-4e0f-bb9b-4e034901992f,Asia,Japan,JPN,Osaka,27,5279947,34.6937,135.5023
2208,fccb7f13-c33a-4274-a483-b87118f27b9d,North America,United States,USA,Florida,FL,32542,40.7128,-74.006
2209,5189fce4-a2db-40be-9011-a67a8c2a4e1f,Oceania,Australia,AUS,New South Wales,NSW,2669,-33.8688,151.2093
2210,36f4faa1-baf7-41a1-91fa-2461487c1020,Asia,Japan,JPN,Hokkaido,01,0156975,35.6762,139.6503
2211,8d8ac2ed-8dcd-472d-a6f6-b4de20158263,Asia,Japan,JPN,Hyogo,28,6248433,35.6762,139.6503
2212,e35a7e12-cd50-44c6-8f78-d073d6ec42f3,Oceania,Australia,AUS,Northern Territory,NT,0428,-33.8688,151.2093
2213,a4bea3a8-fa64-48ee-9659-9ed513b9986f,Asia,Japan,JPN,Saitama,11,3347472,35.6762,139.6503
2214,30576881-145b-48a6-a43f-b52f62ef960d,Asia,Japan,JPN,Chiba,12,2576227,35.6762,139.6503
2215,220ed590-9460-4f3c-bdb6-d6e263a55265,Asia,Japan,JPN,Aichi,23,4385751,35.6762,139.6503
2216,da490fdb-0d15-4622-bce3-f35de339e584,Oceania,Australia,AUS,Victoria,VIC,3600,-33.8688,151.2093
2217,de1cb924-aadf-4806-b82e-6d6ae13bf281,Oceania,Australia,AUS,South Australia,SA,5058,-33.8688,151.2093
2218,7e7fdbfa-683e-451c-9d8d-34edaf5b75d2,North America,United States,USA,Massachusetts,MA,06905,40.7128,-74.006
2219,52a73ec8-8ba9-4af2-9142-6c161c5a8e9c,North America,United States,USA,Georgia,GA,37309,40.7128,-74.006
2220,362a9d3c-4fdb-4fba-83dd-bfd33cbe73d0,Oceania,Australia,AUS,Victoria,VIC,3839,-33.8688,151.2093
2221,67a4ca12-06d2-416c-b459-4bdd982d6604,North America,United States,USA,Washington,WA,98731,40.7128,-74.006
2222,fe7a46d9-3162-4dd3-8984-9335d602ede3,Asia,Japan,JPN,Kyoto,26,6009517,35.6762,139.6503
2223,a1ca9cac-42f6-4a1f-9bd2-3cf1661f58f9,North America,United States,USA,Georgia,GA,37481,40.7128,-74.006
2224,99716372-aa41-4667-b581-bc299de85422,Asia,Japan,JPN,Fukuoka,40,8821457,35.6762,139.6503
2225,96ff0369-ca82-4ad7-8174-cb3c855c04ee,North America,United States,USA,Florida,FL,32968,40.7128,-74.006
2226,1abb66fc-5a79-4f72-b414-34fcb12b115b,Oceania,Australia,AUS,Northern Territory,NT,0450,-33.8688,151.2093
2227,ef0f84f7-e8c7-4878-87c1-d8df31070ff3,Asia,Japan,JPN,Chiba,12,2040167,35.6762,139.6503
2228,d1e922cb-d96e-49ed-93e6-4dd02434b730,Asia,Japan,JPN,Osaka,27,5611084,34.6937,135.5023
2229,711aa160-ccbb-4723-bae1-7deb2b70b2ec,North America,United States,USA,Washington,WA,98030,40.7128,-74.006
2230,2aa328a0-babc-4348-b734-4a205ca7159f,Asia,Japan,JPN,Aichi,23,4604087,35.6762,139.6503
2231,67b806cb-e061-4b2e-9a56-28fcb19b371d,Oceania,Australia,AUS,Queensland,QLD,4686,-33.8688,151.2093
2232,1a35ae22-42a4-4299-b6fd-7ff68982c511,North America,United States,USA,New York,NY,13431,40.7128,-74.006
2233,2732086f-570d-4cdf-a25f-0f7ae00355f2,North America,United States,USA,New York,NY,14423,40.7128,-74.006
2234,bcd3e88b-da60-4259-b055-84ede6df950b,North America,United States,USA,Colorado,CO,80218,40.7128,-74.006
2235,87d1b614-573a-49ab-b857-07194e4c06e1,Oceania,Australia,AUS,Queensland,QLD,4681,-33.8688,151.2093
2236,22e8a665-0175-4815-b8dc-a800e879308b,Asia,Japan,JPN,Hyogo,28,6173369,35.6762,139.6503
2237,60269a5a-5ce7-4f22-998f-141c879b57e3,Asia,Japan,JPN,Aichi,23,4656234,35.6762,139.6503
2238,eb581275-2487-4cf6-ad74-09eb6a89c006,North America,United States,USA,Massachusetts,MA,05196,40.7128,-74.006
2239,b880bbd7-07e0-46e9-8822-7d13a1c6256f,Asia,Japan,JPN,Osaka,27,5144468,34.6937,135.5023
2240,baf2cbcf-2818-4bf3-ad95-26139e00ef2e,North America,United States,USA,North Carolina,NC,29152,40.7128,-74.006
2241,70c20d41-270f-44d5-aa93-d65425121656,Oceania,Australia,AUS,New South Wales,NSW,2173,-33.8688,151.2093
2242,293a7008-f11e-4185-801b-9886b45db576,Asia,Japan,JPN,Tokyo,13,1119128,35.6762,139.6503
2243,361a6976-738d-455c-b8a8-51c63a165bfe,North America,United States,USA,California,CA,95175,37.7749,-122.4194
2244,e32298cd-09e4-42cd-9e1e-93db9c783b76,North America,United States,USA,Texas,TX,73686,40.7128,-74.006
2245,9071d819-8aa3-4711-97c2-58d168d2a2d2,Asia,Japan,JPN,Kanagawa,14,2098663,35.6762,139.6503
2246,7b60d3a3-30ba-446f-b6c8-d678c29125d9,North America,United States,USA,Washington,WA,98501,40.7128,-74.006
2247,0d261e2f-72fb-441a-b258-09561f649217,North America,United States,USA,Colorado,CO,87515,40.7128,-74.006
2248,a6161af7-f545-4e21-85bb-cf85ec0735a4,Oceania,Australia,AUS,Victoria,VIC,3963,-33.8688,151.2093
2249,35d20202-db78-4ffd-96ad-d62c2a75e3cc,Asia,Japan,JPN,Aichi,23,4844186,35.6762,139.6503
2250,e9c2e41c-20f8-43e9-a380-0406fed8281b,Asia,Japan,JPN,Hokkaido,01,0551976,35.6762,139.6503
2251,53757e5b-d18d-4c72-9cd4-4975b6a4f23b,North America,United States,USA,New York,NY,11982,40.7128,-74.006
2252,41ad512b-9098-4397-8300-2f83fd01d7f0,Asia,Japan,JPN,Hyogo,28,6556317,35.6762,139.6503
2253,5057417a-765f-4598-89b6-7b60d10a795e,North America,United States,USA,North Carolina,NC,29129,40.7128,-74.006
2254,2d95b6e9-c147-4491-a0f9-ef92c43d5d25,Asia,Japan,JPN,Hokkaido,01,0439221,35.6762,139.6503
2255,c9440517-1519-4aae-8e77-70edec8dec01,Asia,Japan,JPN,Chiba,12,2762730,35.6762,139.6503
2256,848772f5-cc86-4d3a-8925-c9c0bc9a505f,Oceania,Australia,AUS,Australian Capital Territory,ACT,2115,-33.8688,151.2093
2257,779ed143-c484-4468-9800-91c334b0b467,Asia,Japan,JPN,Aichi,23,4743505,35.6762,139.6503
2258,5b864cf8-8e6a-4c99-a6a2-18e298c37c7b,Oceania,Australia,AUS,Victoria,VIC,3267,-33.8688,151.2093
2259,d2a9a0eb-32cd-4dec-86b3-5478edbe9d84,North America,United States,USA,Pennsylvania,PA,10600,40.7128,-74.006
2260,227c2a96-7f2c-4321-83ad-e1219960c8be,Asia,Japan,JPN,Kanagawa,14,2485439,35.6762,139.6503
2261,10d7324c-7694-456c-9630-0136ad65e9d1,Oceania,Australia,AUS,New South Wales,NSW,2737,-33.8688,151.2093
2262,ddd3e5f5-a030-44bd-b13f-72e74aed20cd,North America,United States,USA,Florida,FL,37109,40.7128,-74.006
2263,58d28b6f-7646-4868-8648-ce35faa913a9,Asia,Japan,JPN,Fukuoka,40,8166599,35.6762,139.6503
2264,7747eeb1-a1d8-4f40-9cc4-a6e8ba0832fe,North America,United States,USA,North Carolina,NC,26035,40.7128,-74.006
2265,8fc4477e-9429-4a6f-ab1d-c1b6579b2fe6,Oceania,Australia,AUS,Queensland,QLD,4096,-33.8688,151.2093
2266,c0111211-64ea-4c5a-9cba-9f1da10dc9b3,Oceania,Australia,AUS,Australian Capital Territory,ACT,2578,-33.8688,151.2093
2267,2ff335cd-1801-4893-8d51-f3739575b017,Oceania,Australia,AUS,Tasmania,TAS,7720,-33.8688,151.2093
2268,a6dad5e8-0d9a-41b0-ae59-b8882c375fc5,North America,United States,USA,California,CA,93980,37.7749,-122.4194
2269,3ba06d3c-8bc5-4e04-ade4-0e9671f644fb,Oceania,Australia,AUS,Australian Capital Territory,ACT,2206,-33.8688,151.2093
2270,c794ed8d-1fe7-4fb7-87e5-2e3f93950d7b,Oceania,Australia,AUS,Australian Capital Territory,ACT,2780,-33.8688,151.2093
2271,4f9f62ad-2bfd-472c-923b-1ee820f57197,North America,United States,USA,Colorado,CO,80732,40.7128,-74.006
2272,5251ae5f-47c8-4bd2-9c23-cb670ff445f9,Oceania,Australia,AUS,Northern Territory,NT,0140,-33.8688,151.2093
2273,6d7d5c51-30a6-4941-b72a-501e2a8bd25c,Oceania,Australia,AUS,South Australia,SA,5320,-33.8688,151.2093
2274,35304a24-8ab5-48b0-a3fc-d8fa89e0e0c5,Oceania,Australia,AUS,South Australia,SA,5953,-33.8688,151.2093
2275,f5de99d5-e188-4097-b09b-12ea8adb764d,North America,United States,USA,Colorado,CO,87140,40.7128,-74.006
2276,69a28672-8888-452e-b3e9-f86cfeca7198,North America,United States,USA,Georgia,GA,39884,40.7128,-74.006
2277,4c4134f1-5fd4-4261-95ea-eb3de13091c8,Oceania,Australia,AUS,Queensland,QLD,4476,-33.8688,151.2093
2278,cef0f7cf-a190-4d8a-bdcd-2d71d0360b39,North America,United States,USA,Massachusetts,MA,00289,40.7128,-74.006
2279,047b418c-c29a-4cb4-b173-381f70bf0760,Asia,Japan,JPN,Fukuoka,40,8809249,35.6762,139.6503
2280,dab55ce7-5314-467e-b027-52877908260d,Asia,Japan,JPN,Kyoto,26,6810867,35.6762,139.6503
2281,01a5a240-659d-4e33-83a4-0e56dfe3621e,North America,United States,USA,Massachusetts,MA,06623,40.7128,-74.006
2282,a71b91db-59ed-412a-830b-b6769ba6228c,North America,United States,USA,Pennsylvania,PA,19775,40.7128,-74.006
2283,0afec2dc-6f65-4da5-8fb5-191fdb37b9c8,Oceania,Australia,AUS,Australian Capital Territory,ACT,2751,-33.8688,151.2093
2284,80cf79f0-ddb5-40d7-8dea-5db0785379e3,Asia,Japan,JPN,Osaka,27,5037488,34.6937,135.5023
2285,1c77f572-1962-4c24-94d8-d03aed5e1017,Asia,Japan,JPN,Saitama,11,3813856,35.6762,139.6503
2286,5e306b63-a9a7-4981-9407-d88dc28ca130,Asia,Japan,JPN,Hokkaido,01,0366275,35.6762,139.6503
2287,5dde3f3f-4a12-4a26-adf5-c95bec77cc73,North America,United States,USA,California,CA,99616,37.7749,-122.4194
2288,41a7484e-2be5-479f-895a-e399aedde4c9,North America,United States,USA,Texas,TX,77478,40.7128,-74.006
2289,5a660f06-b856-4b11-9c3c-4ef21ca7eb9c,Asia,Japan,JPN,Chiba,12,2665607,35.6762,139.6503
2290,ec89a5b0-2627-4eec-88b5-41cb3dda1960,Asia,Japan,JPN,Chiba,12,2988137,35.6762,139.6503
2291,ef1a519a-3617-49ac-9c32-42da99859fab,Asia,Japan,JPN,Tokyo,13,1330197,35.6762,139.6503
2292,788b1ef5-5283-4ae2-9aca-3f556cd0ea6f,Oceania,Australia,AUS,New South Wales,NSW,2029,-33.8688,151.2093
2293,f4d8135a-8163-490e-8a00-ec8f014f2ec9,Oceania,Australia,AUS,Queensland,QLD,4065,-33.8688,151.2093
2294,3722bd37-fe6d-4e9b-b534-852115be9200,North America,United States,USA,Illinois,IL,61363,40.7128,-74.006
2295,440cae5b-4b7c-4c1b-a15e-96f0f32d8746,Asia,Japan,JPN,Saitama,11,3651110,35.6762,139.6503
2296,28bd5f62-ae5a-42de-a416-51af9662157e,Oceania,Australia,AUS,Tasmania,TAS,7634,-33.8688,151.2093
2297,c486cc22-3d46-46d6-962d-e898831fdd77,Oceania,Australia,AUS,Tasmania,TAS,7197,-33.8688,151.2093
2298,b5749519-98b7-4fd7-8368-9c208d475b6b,Oceania,Australia,AUS,New South Wales,NSW,2322,-33.8688,151.2093
2299,65c3019a-8d2f-411a-80b5-644272546ff4,Asia,Japan,JPN,Hyogo,28,6695904,35.6762,139.6503
2300,fcfb3b32-c7bf-469b-89f9-61d7983d049c,Asia,Japan,JPN,Osaka,27,5968057,34.6937,135.5023
2301,2eb86069-f2c2-44eb-96cd-41a875d5b2de,Asia,Japan,JPN,Hokkaido,01,0569768,35.6762,139.6503
2302,11e9e2a8-22b3-4e7a-871c-b2db1d86c530,North America,United States,USA,California,CA,91721,37.7749,-122.4194
2303,9339eb20-026f-49ef-8728-005b8fe69ba4,North America,United States,USA,Georgia,GA,37810,40.7128,-74.006
2304,27fc51fe-3051-41b7-a0a9-b57d7032649b,North America,United States,USA,North Carolina,NC,28672,40.7128,-74.006
2305,14683911-cb02-47dc-98a4-520994d2012e,Oceania,Australia,AUS,Australian Capital Territory,ACT,2233,-33.8688,151.2093
2306,da945afa-8cf8-44f0-9a7c-2ac7acd9bce0,Asia,Japan,JPN,Saitama,11,3312705,35.6762,139.6503
2307,9e4d5013-7030-46b9-b1dc-b8d7fda06064,North America,United States,USA,Illinois,IL,62419,40.7128,-74.006
2308,8d29c552-9821-4efe-ba04-d526137ee1ef,Asia,Japan,JPN,Kyoto,26,6098669,35.6762,139.6503
2309,572bd6fa-24e8-4146-ab53-b5317fb0f37a,Oceania,Australia,AUS,Victoria,VIC,3506,-33.8688,151.2093
2310,be81d33f-aa85-4301-8d26-4c9411e84846,North America,United States,USA,Washington,WA,98508,40.7128,-74.006
2311,e3651d07-6af3-487c-a197-9fe392fc09ba,Asia,Japan,JPN,Tokyo,13,1201041,35.6762,139.6503
2312,1c317b46-98da-4a0a-bc4b-acd3098a1d5c,Asia,Japan,JPN,Kanagawa,14,2763450,35.6762,139.6503
2313,9f3b26f1-0a23-42d5-81c3-e09749b107ea,Asia,Japan,JPN,Osaka,27,5319874,34.6937,135.5023
2314,55fac5d1-cfa0-4719-8e65-0c755fdafc32,Asia,Japan,JPN,Osaka,27,5505878,34.6937,135.5023
2315,39b47ae4-d577-4daa-8664-3ed45dc7cac2,North America,United States,USA,Florida,FL,32993,40.7128,-74.006
2316,b25ac996-c056-48ba-b716-9e345066ac0b,North America,United States,USA,Washington,WA,98049,40.7128,-74.006
2317,f42e2ba2-9bd4-4cf1-8c5f-bb2f3ca34aa6,North America,United States,USA,Massachusetts,MA,06055,40.7128,-74.006
2318,13cb2a54-b04b-4f49-8b79-c7ae1dd85a01,North America,United States,USA,Washington,WA,98887,40.7128,-74.006
2319,e0471c69-40c2-48e0-ae9a-1cc76d7eaa37,Asia,Japan,JPN,Fukuoka,40,8805497,35.6762,139.6503
2320,3b44e836-3c37-4541-8da2-cc9ee1738b2f,Asia,Japan,JPN,Tokyo,13,1326150,35.6762,139.6503
2321,d7e9d5c2-faae-46eb-91af-1498da04025e,Oceania,Australia,AUS,Western Australia,WA,6789,-33.8688,151.2093
2322,47802ee2-3639-4595-abb1-d00b0be43c7c,Asia,Japan,JPN,Kyoto,26,6899742,35.6762,139.6503
2323,3a12dac9-ec3f-46a7-bb57-d476a8362d53,North America,United States,USA,Georgia,GA,36251,40.7128,-74.006
2324,f2999e27-5c7d-4c22-a8b1-1263e49dbde0,North America,United States,USA,Georgia,GA,30217,40.7128,-74.006
2325,cbf906dc-8eee-4d6a-95ac-b51a0e9a30a0,North America,United States,USA,Pennsylvania,PA,19403,40.7128,-74.006
2326,714a1d77-ee03-4274-8958-4490d977a551,Asia,Japan,JPN,Saitama,11,3930098,35.6762,139.6503
2327,c5303a36-6a9e-4b73-b166-14b8f1afa132,Asia,Japan,JPN,Chiba,12,2150512,35.6762,139.6503
2328,cb66668a-b63a-48bd-8868-1a0940832982,Oceania,Australia,AUS,Western Australia,WA,6497,-33.8688,151.2093
2329,64cb95d7-345a-4d26-a03f-cd01bfe36a87,North America,United States,USA,Florida,FL,35410,40.7128,-74.006
